\                                                                               
\fixlen = T
\RowsRetrieved =            200038
\For detailed descriptions of the columns, go to http://exoplanetarchive.ipac.caltech.edu/docs/documentation.html and choose the appropriate table guide.
\ 
\ rrmscdpp02p0 (ppm) 
\ ___ Robust RMS CDPP for a Searched Transit of 2.0 hrs of Duration
\ 
|     rrmscdpp02p0|
|           double|
|              ppm|
|             null|
           119.015 
           690.775 
            62.991 
            56.743 
           381.331 
           100.031 
           279.806 
            94.733 
           118.669 
           116.050 
           102.737 
           236.574 
            94.837 
           108.359 
            58.297 
            92.623 
           495.361 
            71.975 
           215.895 
           272.776 
            96.390 
           449.867 
           331.415 
           259.396 
           407.111 
           484.511 
           122.865 
           533.644 
           133.186 
           361.053 
            96.269 
            90.087 
            56.182 
           164.391 
            61.712 
            96.517 
           369.745 
           538.756 
           193.631 
           378.522 
           173.293 
           106.652 
           494.075 
           464.745 
           346.744 
           276.465 
           199.103 
           461.441 
           435.014 
           269.208 
            49.802 
           263.560 
              null 
              null 
           876.381 
            36.939 
           247.266 
           140.514 
            83.488 
           391.339 
           294.686 
           131.726 
            76.286 
           254.612 
            47.380 
            57.830 
           215.750 
           214.782 
           442.915 
           196.672 
           326.677 
           174.432 
           256.335 
           787.705 
            44.690 
           443.037 
            98.803 
            54.421 
           135.886 
            94.316 
            19.475 
            57.109 
            73.091 
           516.574 
           177.170 
            58.650 
            83.793 
           202.949 
           333.172 
           470.781 
           350.157 
           182.972 
           127.168 
           172.838 
           109.421 
            73.083 
           221.065 
           243.427 
           344.407 
            81.288 
           449.287 
           127.411 
           373.342 
           314.700 
            32.631 
           137.354 
           116.583 
           515.748 
            62.480 
           120.834 
           309.652 
           335.839 
           219.395 
           341.196 
           100.780 
           362.177 
            66.151 
           332.176 
           384.838 
            69.729 
            25.836 
           142.020 
           163.125 
           553.325 
           179.024 
           112.855 
            66.443 
            59.162 
           248.735 
           128.720 
            56.309 
            86.603 
           106.882 
           172.684 
           233.700 
           129.107 
            89.020 
           132.222 
           129.855 
           411.199 
            95.380 
           144.545 
           145.707 
            67.369 
            73.424 
           205.541 
           448.267 
            70.386 
           445.847 
           240.613 
           101.097 
           282.826 
           324.300 
            72.770 
           502.136 
           157.212 
           219.613 
           114.351 
           119.066 
           362.158 
           224.937 
           436.154 
           123.990 
            76.592 
           160.074 
           314.396 
           362.605 
           113.984 
           108.990 
           514.478 
            81.162 
           107.923 
            73.989 
           143.403 
           487.989 
           114.291 
           139.722 
           306.804 
           308.612 
           164.427 
           155.266 
           386.028 
           490.593 
           344.226 
            46.924 
           140.905 
           495.439 
            90.701 
           302.184 
            81.348 
           238.596 
           136.274 
            91.554 
           110.448 
           195.080 
           175.888 
           304.227 
            78.473 
           305.532 
            92.545 
           402.614 
           100.249 
            58.227 
