\                                                                               
\fixlen = T
\RowsRetrieved =            200038
\For detailed descriptions of the columns, go to http://exoplanetarchive.ipac.caltech.edu/docs/documentation.html and choose the appropriate table guide.
\ 
\ mesthres03p5 
\ ___ MES Threshold for a Searched Transit of 3.5 hrs of Duration
\ 
|     mesthres03p5|
|           double|
|                 |
|             null|
             7.100 
            16.050 
            19.651 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             9.837 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             9.891 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
            10.589 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
              null 
              null 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             8.793 
             9.708 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             8.009 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
            20.102 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
            15.639 
             7.100 
             9.265 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
            11.145 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             9.950 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
              null 
