\                                                                               
\fixlen = T
\RowsRetrieved =            200038
\For detailed descriptions of the columns, go to http://exoplanetarchive.ipac.caltech.edu/docs/documentation.html and choose the appropriate table guide.
\ 
\ feh_err2 (dex) 
\ ___ Stellar Metallicity Lower Uncertainty [dex]
\ 
| feh_err2|
|   double|
|      dex|
|     null|
    -0.300 
    -0.250 
    -0.300 
    -0.300 
    -0.150 
    -0.300 
    -0.300 
    -0.450 
    -0.300 
    -0.250 
    -0.300 
    -0.300 
    -0.300 
    -0.300 
    -0.300 
    -0.300 
    -0.300 
    -0.250 
    -0.200 
    -0.300 
    -0.300 
    -0.300 
    -0.300 
    -0.300 
    -0.300 
    -0.300 
    -0.300 
    -0.300 
    -0.350 
    -0.300 
    -0.250 
    -0.150 
    -0.200 
    -0.100 
    -0.300 
    -0.300 
    -0.300 
    -0.300 
    -0.300 
    -0.350 
    -0.300 
    -0.250 
    -0.300 
    -0.300 
    -0.300 
    -0.300 
    -0.300 
    -0.350 
    -0.300 
    -0.350 
    -0.250 
    -0.150 
    -0.100 
    -0.100 
    -0.300 
    -0.150 
    -0.300 
    -0.600 
    -0.300 
    -0.300 
    -0.300 
    -0.250 
    -0.250 
    -0.300 
    -0.150 
    -0.200 
    -0.100 
    -0.300 
    -0.300 
    -0.300 
    -0.300 
    -0.600 
    -0.150 
    -0.300 
    -0.250 
    -0.250 
    -0.150 
    -0.250 
    -0.300 
    -0.150 
    -0.250 
    -0.150 
    -0.150 
    -0.300 
    -0.150 
    -0.150 
    -0.150 
    -0.300 
    -0.300 
    -0.300 
    -0.300 
    -0.150 
    -0.300 
    -0.300 
    -0.150 
    -0.150 
    -0.250 
    -0.300 
    -0.300 
    -0.250 
    -0.300 
    -0.250 
    -0.300 
    -0.300 
    -0.300 
    -0.250 
    -0.300 
    -0.100 
    -0.600 
    -0.150 
    -0.150 
    -0.050 
    -0.300 
    -0.300 
    -0.150 
    -0.300 
    -0.200 
    -0.300 
    -0.200 
    -0.150 
    -0.300 
    -0.150 
    -0.300 
    -0.300 
    -0.150 
    -0.300 
    -0.150 
    -0.150 
    -0.150 
    -0.250 
    -0.150 
    -0.250 
    -0.250 
    -0.250 
    -0.250 
    -0.200 
    -0.200 
    -0.200 
    -0.300 
    -0.300 
    -0.150 
    -0.200 
    -0.150 
    -0.200 
    -0.300 
    -0.300 
    -0.300 
    -0.100 
    -0.300 
    -0.300 
    -0.300 
    -0.300 
    -0.300 
    -0.150 
    -0.100 
    -0.300 
    -0.150 
    -0.250 
    -0.100 
    -0.300 
    -0.350 
    -0.300 
    -0.150 
    -0.150 
    -0.150 
    -0.300 
    -0.300 
    -0.300 
    -0.300 
    -0.300 
    -0.150 
    -0.100 
    -0.150 
    -0.600 
    -0.300 
    -0.150 
    -0.250 
