\                                                                               
\fixlen = T
\RowsRetrieved =            200038
\For detailed descriptions of the columns, go to http://exoplanetarchive.ipac.caltech.edu/docs/documentation.html and choose the appropriate table guide.
\ 
\ mesthres10p5 
\ ___ MES Threshold for a Searched Transit of 10.5 hrs of Duration
\ 
|     mesthres10p5|
|           double|
|                 |
|             null|
             7.100 
             9.503 
            17.767 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             9.837 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             9.349 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
              null 
              null 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
            10.008 
             9.716 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             9.434 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             8.624 
             7.100 
             7.100 
            19.887 
             9.670 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
            11.437 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             8.550 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.779 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
             7.100 
              null 
