\                                                                               
\fixlen = T
\RowsRetrieved =            200038
\For detailed descriptions of the columns, go to http://exoplanetarchive.ipac.caltech.edu/docs/documentation.html and choose the appropriate table guide.
\ 
\ rrmscdpp09p0 (ppm) 
\ ___ Robust RMS CDPP for a Searched Transit of 9.0 hrs of Duration
\ 
|     rrmscdpp09p0|
|           double|
|              ppm|
|             null|
            80.993 
           490.800 
            86.834 
            44.260 
           256.371 
            63.985 
           246.198 
           148.432 
            78.936 
            68.016 
            55.230 
           243.730 
            58.446 
            69.435 
            37.071 
            99.551 
           257.254 
           115.136 
           296.489 
           142.352 
            72.419 
           235.691 
           232.539 
           172.225 
           222.114 
           240.932 
            66.779 
           271.729 
            75.639 
           229.381 
            54.448 
            66.070 
            71.470 
           210.328 
            98.935 
            72.176 
           238.523 
           319.280 
           127.436 
           201.010 
           110.122 
           117.994 
           294.688 
           445.766 
           215.772 
           150.627 
           278.770 
           239.432 
           237.955 
           153.263 
            29.530 
           139.888 
              null 
              null 
           471.947 
            51.164 
           156.957 
           171.577 
            54.045 
           245.156 
           156.213 
           186.033 
            48.268 
           140.243 
            28.370 
            90.006 
           122.153 
           179.594 
           235.656 
           101.822 
           177.266 
           229.392 
           328.599 
           877.160 
            29.859 
           227.313 
            59.347 
            34.476 
            90.784 
           152.366 
            31.220 
            33.094 
            63.717 
           289.916 
           134.338 
            34.547 
           131.795 
           118.912 
           176.203 
           266.518 
           196.620 
           186.731 
            75.123 
            98.089 
            72.134 
            45.974 
           148.227 
           142.405 
           178.549 
           105.814 
           230.051 
            88.320 
           200.582 
           162.447 
            24.523 
            77.129 
            66.128 
           606.100 
            35.981 
           136.971 
           166.044 
           492.284 
           189.131 
           196.933 
            71.580 
           197.630 
            75.716 
           175.007 
           413.316 
            96.399 
            41.459 
           108.112 
            99.755 
           375.968 
           260.668 
            69.383 
            40.136 
            39.151 
           141.658 
            68.101 
            66.012 
           127.818 
            65.700 
           231.111 
           256.220 
            69.769 
           121.621 
           129.629 
            70.932 
           220.200 
            55.626 
           103.232 
           112.986 
           106.367 
            57.851 
           116.850 
           236.284 
           113.653 
           242.483 
           229.263 
            88.287 
           162.618 
           192.588 
            68.069 
           313.271 
           162.782 
           115.080 
           164.906 
            71.378 
           184.751 
           115.549 
           280.916 
           196.835 
            47.759 
            87.365 
           173.069 
           196.966 
            66.632 
            62.113 
           345.009 
            45.560 
           165.468 
            46.923 
           190.194 
           255.221 
           123.548 
           167.164 
           160.135 
           157.783 
           250.796 
            94.069 
           215.755 
           274.744 
           181.963 
            60.362 
            80.387 
           259.248 
            55.989 
           281.782 
            46.023 
           214.918 
           116.191 
            92.902 
            80.649 
           116.809 
           114.412 
           391.157 
           125.337 
           178.418 
            56.490 
           269.644 
            57.282 
            31.718 
