\                                                                               
\fixlen = T
\RowsRetrieved =            200038
\For detailed descriptions of the columns, go to http://exoplanetarchive.ipac.caltech.edu/docs/documentation.html and choose the appropriate table guide.
\ 
\ feh (dex) 
\ ___ Stellar Metallicity Value [dex]
\ 
|    feh|
| double|
|    dex|
|   null|
  -0.100 
  -0.220 
  -0.100 
  -0.240 
  -0.080 
  -0.080 
  -0.580 
   0.070 
  -0.080 
  -0.060 
  -0.120 
   0.140 
  -0.260 
  -0.240 
  -0.260 
  -0.240 
  -0.480 
  -0.380 
  -0.500 
  -0.200 
  -0.260 
  -0.080 
  -0.080 
  -0.180 
  -0.360 
  -0.100 
  -0.300 
   0.210 
  -0.260 
   0.120 
  -1.540 
  -1.720 
   0.260 
  -0.140 
   0.210 
  -0.380 
  -0.300 
   0.120 
  -0.500 
  -0.180 
  -0.400 
  -0.380 
  -0.120 
  -0.300 
  -0.200 
  -0.680 
  -0.320 
   0.070 
  -0.100 
  -0.500 
  -0.200 
  -0.180 
   0.140 
   0.080 
   0.560 
  -0.120 
  -1.060 
   0.070 
  -0.260 
  -0.180 
   0.020 
  -0.040 
  -0.220 
  -0.080 
  -0.080 
   0.210 
  -0.060 
  -0.420 
  -0.080 
  -0.280 
  -0.140 
   0.070 
  -0.320 
   0.280 
  -0.320 
   0.210 
  -0.320 
  -1.460 
  -0.280 
  -0.080 
  -0.020 
  -0.100 
   0.000 
  -0.400 
  -0.040 
   0.060 
  -0.180 
  -0.200 
  -0.200 
  -0.080 
  -0.360 
   0.280 
  -0.420 
  -0.220 
  -0.680 
   0.180 
  -0.100 
  -0.660 
  -0.240 
  -0.500 
  -0.580 
  -0.160 
  -0.120 
  -0.080 
  -0.040 
  -0.300 
  -0.440 
   0.040 
   0.070 
  -0.060 
   0.360 
  -1.980 
  -0.160 
  -0.100 
  -0.080 
  -0.120 
   0.080 
  -0.300 
   0.380 
  -0.260 
   0.070 
  -0.060 
  -0.200 
  -0.100 
   0.070 
  -0.720 
   0.120 
   0.200 
  -0.240 
  -0.200 
   0.120 
  -0.320 
  -0.180 
   0.070 
  -0.100 
   0.020 
   0.070 
   0.210 
  -0.220 
  -0.060 
  -0.060 
   0.300 
  -0.400 
  -0.120 
  -0.240 
   0.020 
  -0.140 
   0.020 
   0.070 
  -0.280 
  -0.220 
  -0.220 
  -0.220 
  -0.080 
  -0.100 
  -0.120 
   0.070 
  -0.500 
   0.320 
  -0.080 
  -0.340 
  -0.020 
   0.260 
  -0.060 
  -0.100 
   0.070 
  -0.500 
  -0.460 
  -0.220 
  -0.020 
  -0.240 
  -0.340 
   0.180 
   0.070 
  -0.020 
  -0.060 
   0.070 
  -0.100 
  -0.180 
  -0.220 
  -0.080 
  -0.140 
  -0.180 
  -0.020 
  -0.260 
